Thu Aug 14 04:20:58 PDT 2014 Starting master on sceplus-vm48
core file size          (blocks, -c) 0
2014-08-14 07:26:28,010 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] regionserver.RSRpcServices: Close d4c372565ab1fd0cf9d509f0969b7a48, moving to sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:26:28,014 INFO  [StoreCloserThread-hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.-1] regionserver.HStore: Closed info
2014-08-14 07:26:28,015 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] regionserver.HRegion: Closed hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:26:28,016 WARN  [RS_CLOSE_REGION-sceplus-vm48:16020-0] regionserver.HRegionServer: Not adding moved region record: d4c372565ab1fd0cf9d509f0969b7a48 to self.
2014-08-14 07:26:28,016 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_CLOSE, ts=1408026387985, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=CLOSED, ts=1408026388016, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:26:28,016 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=CLOSED
2014-08-14 07:26:28,021 INFO  [AM.-pool1-t42] master.AssignmentManager: Assigning hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. to sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:26:28,021 INFO  [AM.-pool1-t42] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=CLOSED, ts=1408026388016, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_OPEN, ts=1408026388021, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:26:28,022 INFO  [AM.-pool1-t42] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=PENDING_OPEN
2014-08-14 07:26:28,026 INFO  [AM.-pool1-t42] regionserver.RSRpcServices: Open hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:26:28,039 INFO  [StoreOpener-d4c372565ab1fd0cf9d509f0969b7a48-1] hfile.CacheConfig: blockCache=org.apache.hadoop.hbase.io.hfile.LruBlockCache@9cf29c, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheCompressed=false, prefetchOnOpen=false
2014-08-14 07:26:28,040 INFO  [StoreOpener-d4c372565ab1fd0cf9d509f0969b7a48-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2560; major period 604800000, major jitter 0.500000
2014-08-14 07:26:28,064 INFO  [RS_OPEN_REGION-sceplus-vm48:16020-1] regionserver.HRegion: Onlined d4c372565ab1fd0cf9d509f0969b7a48; next sequenceid=8
2014-08-14 07:26:28,065 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] regionserver.HRegionServer: Post open deploy tasks for hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:26:28,066 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_OPEN, ts=1408026388021, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=OPEN, ts=1408026388066, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:26:28,066 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=OPEN&openSeqNum=8&server=sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:30:59,974 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=5.01 MB, freeSize=6.54 GB, max=6.54 GB, accesses=1555, hits=1542, hitRatio=99.16%, , cachingAccesses=1546, cachingHits=1534, cachingHitsRatio=99.22%, evictions=0, evicted=10, evictedPerRun=Infinity
2014-08-14 07:31:27,985 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.HMaster: balance hri=hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48., src=sceplus-vm48.almaden.ibm.com,16020,1408010699408, dest=sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:31:27,986 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=OPEN, ts=1408026388066, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_CLOSE, ts=1408026687986, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:31:27,986 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=PENDING_CLOSE
2014-08-14 07:31:27,990 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] regionserver.RSRpcServices: Close d4c372565ab1fd0cf9d509f0969b7a48, moving to sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:31:27,994 INFO  [StoreCloserThread-hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.-1] regionserver.HStore: Closed info
2014-08-14 07:31:27,996 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-1] regionserver.HRegion: Closed hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:31:27,997 WARN  [RS_CLOSE_REGION-sceplus-vm48:16020-1] regionserver.HRegionServer: Not adding moved region record: d4c372565ab1fd0cf9d509f0969b7a48 to self.
2014-08-14 07:31:27,997 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-1] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_CLOSE, ts=1408026687986, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=CLOSED, ts=1408026687997, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:31:27,997 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-1] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=CLOSED
2014-08-14 07:31:28,002 INFO  [AM.-pool1-t43] master.AssignmentManager: Assigning hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. to sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:31:28,002 INFO  [AM.-pool1-t43] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=CLOSED, ts=1408026687997, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_OPEN, ts=1408026688002, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:31:28,002 INFO  [AM.-pool1-t43] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=PENDING_OPEN
2014-08-14 07:31:28,005 INFO  [AM.-pool1-t43] regionserver.RSRpcServices: Open hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:31:28,018 INFO  [StoreOpener-d4c372565ab1fd0cf9d509f0969b7a48-1] hfile.CacheConfig: blockCache=org.apache.hadoop.hbase.io.hfile.LruBlockCache@9cf29c, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheCompressed=false, prefetchOnOpen=false
2014-08-14 07:31:28,019 INFO  [StoreOpener-d4c372565ab1fd0cf9d509f0969b7a48-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2560; major period 604800000, major jitter 0.500000
2014-08-14 07:31:28,038 INFO  [RS_OPEN_REGION-sceplus-vm48:16020-2] regionserver.HRegion: Onlined d4c372565ab1fd0cf9d509f0969b7a48; next sequenceid=8
2014-08-14 07:31:28,038 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] regionserver.HRegionServer: Post open deploy tasks for hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:31:28,038 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_OPEN, ts=1408026688002, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=OPEN, ts=1408026688038, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:31:28,039 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=OPEN&openSeqNum=8&server=sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:31:33,261 INFO  [master/sceplus-vm48.almaden.ibm.com/9.1.143.58:16020.periodicFlusher] regionserver.HRegionServer: master/sceplus-vm48.almaden.ibm.com/9.1.143.58:16020.periodicFlusher requesting flush for region hbase:meta,,1.1588230740 after a delay of 3248
2014-08-14 07:31:36,536 INFO  [MemStoreFlusher.1] regionserver.DefaultStoreFlusher: Flushed, sequenceid=2831, memsize=21.3 K, hasBloomFilter=false, into tmp file hdfs://master:54310/hbase/data/hbase/meta/1588230740/.tmp/e2d0b93e8f004473b115077bb8ad32e9
2014-08-14 07:31:36,570 INFO  [MemStoreFlusher.1] regionserver.HStore: Added hdfs://master:54310/hbase/data/hbase/meta/1588230740/info/e2d0b93e8f004473b115077bb8ad32e9, entries=40, sequenceid=2831, filesize=9.3 K
2014-08-14 07:31:36,572 INFO  [MemStoreFlusher.1] regionserver.HRegion: Finished memstore flush of ~21.33 KB/21840, currentsize=0 B/0 for region hbase:meta,,1.1588230740 in 61ms, sequenceid=2831, compaction requested=false
2014-08-14 07:35:59,974 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=5.01 MB, freeSize=6.54 GB, max=6.54 GB, accesses=1557, hits=1544, hitRatio=99.17%, , cachingAccesses=1548, cachingHits=1536, cachingHitsRatio=99.22%, evictions=0, evicted=10, evictedPerRun=Infinity
2014-08-14 07:36:27,985 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.HMaster: balance hri=hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48., src=sceplus-vm48.almaden.ibm.com,16020,1408010699408, dest=sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:36:27,986 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=OPEN, ts=1408026688038, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_CLOSE, ts=1408026987986, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:36:27,986 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=PENDING_CLOSE
2014-08-14 07:36:28,075 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] regionserver.RSRpcServices: Close d4c372565ab1fd0cf9d509f0969b7a48, moving to sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:36:28,079 INFO  [StoreCloserThread-hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.-1] regionserver.HStore: Closed info
2014-08-14 07:36:28,080 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-2] regionserver.HRegion: Closed hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:36:28,080 WARN  [RS_CLOSE_REGION-sceplus-vm48:16020-2] regionserver.HRegionServer: Not adding moved region record: d4c372565ab1fd0cf9d509f0969b7a48 to self.
2014-08-14 07:36:28,081 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-2] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_CLOSE, ts=1408026987986, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=CLOSED, ts=1408026988081, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:36:28,081 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-2] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=CLOSED
2014-08-14 07:36:28,087 INFO  [AM.-pool1-t44] master.AssignmentManager: Assigning hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. to sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:36:28,087 INFO  [AM.-pool1-t44] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=CLOSED, ts=1408026988081, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_OPEN, ts=1408026988087, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:36:28,087 INFO  [AM.-pool1-t44] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=PENDING_OPEN
2014-08-14 07:36:28,091 INFO  [AM.-pool1-t44] regionserver.RSRpcServices: Open hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:36:28,104 INFO  [StoreOpener-d4c372565ab1fd0cf9d509f0969b7a48-1] hfile.CacheConfig: blockCache=org.apache.hadoop.hbase.io.hfile.LruBlockCache@9cf29c, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheCompressed=false, prefetchOnOpen=false
2014-08-14 07:36:28,105 INFO  [StoreOpener-d4c372565ab1fd0cf9d509f0969b7a48-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2560; major period 604800000, major jitter 0.500000
2014-08-14 07:36:28,131 INFO  [RS_OPEN_REGION-sceplus-vm48:16020-0] regionserver.HRegion: Onlined d4c372565ab1fd0cf9d509f0969b7a48; next sequenceid=8
2014-08-14 07:36:28,132 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] regionserver.HRegionServer: Post open deploy tasks for hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:36:28,133 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_OPEN, ts=1408026988087, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=OPEN, ts=1408026988133, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:36:28,133 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=OPEN&openSeqNum=8&server=sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:40:59,974 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=5.02 MB, freeSize=6.54 GB, max=6.54 GB, accesses=1560, hits=1546, hitRatio=99.10%, , cachingAccesses=1551, cachingHits=1538, cachingHitsRatio=99.16%, evictions=0, evicted=10, evictedPerRun=Infinity
2014-08-14 07:41:27,984 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.HMaster: balance hri=hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48., src=sceplus-vm48.almaden.ibm.com,16020,1408010699408, dest=sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:41:27,985 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=OPEN, ts=1408026988133, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_CLOSE, ts=1408027287985, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:41:27,985 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=PENDING_CLOSE
2014-08-14 07:41:28,021 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] regionserver.RSRpcServices: Close d4c372565ab1fd0cf9d509f0969b7a48, moving to sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:41:28,028 INFO  [StoreCloserThread-hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.-1] regionserver.HStore: Closed info
2014-08-14 07:41:28,031 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] regionserver.HRegion: Closed hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:41:28,031 WARN  [RS_CLOSE_REGION-sceplus-vm48:16020-0] regionserver.HRegionServer: Not adding moved region record: d4c372565ab1fd0cf9d509f0969b7a48 to self.
2014-08-14 07:41:28,032 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_CLOSE, ts=1408027287985, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=CLOSED, ts=1408027288032, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:41:28,032 INFO  [RS_CLOSE_REGION-sceplus-vm48:16020-0] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=CLOSED
2014-08-14 07:41:28,036 INFO  [AM.-pool1-t45] master.AssignmentManager: Assigning hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. to sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:41:28,036 INFO  [AM.-pool1-t45] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=CLOSED, ts=1408027288032, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_OPEN, ts=1408027288036, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:41:28,036 INFO  [AM.-pool1-t45] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=PENDING_OPEN
2014-08-14 07:41:28,039 INFO  [AM.-pool1-t45] regionserver.RSRpcServices: Open hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:41:28,051 INFO  [StoreOpener-d4c372565ab1fd0cf9d509f0969b7a48-1] hfile.CacheConfig: blockCache=org.apache.hadoop.hbase.io.hfile.LruBlockCache@9cf29c, cacheDataOnRead=true, cacheDataOnWrite=false, cacheIndexesOnWrite=false, cacheBloomsOnWrite=false, cacheEvictOnClose=false, cacheCompressed=false, prefetchOnOpen=false
2014-08-14 07:41:28,052 INFO  [StoreOpener-d4c372565ab1fd0cf9d509f0969b7a48-1] compactions.CompactionConfiguration: size [134217728, 9223372036854775807); files [3, 10); ratio 1.200000; off-peak ratio 5.000000; throttle point 2560; major period 604800000, major jitter 0.500000
2014-08-14 07:41:28,076 INFO  [RS_OPEN_REGION-sceplus-vm48:16020-1] regionserver.HRegion: Onlined d4c372565ab1fd0cf9d509f0969b7a48; next sequenceid=8
2014-08-14 07:41:28,077 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] regionserver.HRegionServer: Post open deploy tasks for hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48.
2014-08-14 07:41:28,077 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_OPEN, ts=1408027288036, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=OPEN, ts=1408027288077, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:41:28,078 INFO  [PostOpenDeployTasks:d4c372565ab1fd0cf9d509f0969b7a48] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=OPEN&openSeqNum=8&server=sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:45:59,974 INFO  [LruBlockCacheStatsExecutor] hfile.LruBlockCache: totalSize=5.02 MB, freeSize=6.54 GB, max=6.54 GB, accesses=1563, hits=1549, hitRatio=99.10%, , cachingAccesses=1554, cachingHits=1541, cachingHitsRatio=99.16%, evictions=0, evicted=10, evictedPerRun=Infinity
2014-08-14 07:46:27,984 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.HMaster: balance hri=hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48., src=sceplus-vm48.almaden.ibm.com,16020,1408010699408, dest=sceplus-vm48.almaden.ibm.com,16020,1408015259780
2014-08-14 07:46:27,986 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.RegionStates: Transition {d4c372565ab1fd0cf9d509f0969b7a48 state=OPEN, ts=1408027288077, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780} to {d4c372565ab1fd0cf9d509f0969b7a48 state=PENDING_CLOSE, ts=1408027587986, server=sceplus-vm48.almaden.ibm.com,16020,1408015259780}
2014-08-14 07:46:27,986 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] master.RegionStateStore: Updating row hbase:namespace,,1407939303123.d4c372565ab1fd0cf9d509f0969b7a48. with state=PENDING_CLOSE
2014-08-14 07:46:27,990 INFO  [sceplus-vm48.almaden.ibm.com,16020,1408015259780-BalancerChore] regionserver.RSRpcServices: Close d4c372565ab1fd0cf9d509f0969b7a48, moving to sceplus-vm48.almaden.ibm.com,16020,1408015259780
